ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
99,27/07/2021,Eu amo o filme Luca 😍😍😍😘Eu já assisti mais de 11vezes,,,,,,,,,,,,,Satisfação,,Validar,Afeto,,Validar,,,,
100,27/07/2021,"O app não abre mais, e não é a conexão. Pois consigo assistir tranquilamente no Prime Video. Aparentemente estou pagando o Disney+ para não assistir nada 🤡",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
101,27/07/2021,Otimo app varios filmes e series essas pessoas que falam que eroim mente e muito bom😀😀😀🤗🤗,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
102,27/07/2021,Adorei execelente aplicativo 💕💕💕💕💕,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
103,27/07/2021,👎👎👎👎👎👎👎👎,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
104,27/07/2021,"O app tá com problemas no meu celular, ele não funciona normalmente eu tenho que desinstalar e instalar dnv pra ele voltar a funcionar 😩😩",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
105,27/07/2021,Estou muito triste pq toda vez que eu entro pra assistir da erro 😭😭😭,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
106,27/07/2021,Muito bom 😃😃😃😃😃😃😃😃,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
107,27/07/2021,O aplicativo não trava muito na hora de assistir as séries. 😠,,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
108,27/07/2021,LIXO LIXO LIXO 👎🏼👎🏼👎🏼👎🏼🖕🏽,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
109,27/07/2021,😊amei o App muito bom pode baixar é ótimo.,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
110,27/07/2021,Adorei o Disney plus é um aplicativo muito bom e tem muitas variações de filmes e séries o disegn incrível recomendo super 'NOSSA OLHA EU FALANDO DO APP 💅👁️👄👁️ ME RESPEITA KSKSKSK,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
111,27/07/2021,Eu amei😍,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
112,27/07/2021,15 mb❤️,,,,,,,,,,,,,Eficiência,,Validar,Satisfação,,Validar,,,,
113,27/07/2021,"App horrivel paguei pra usar o app mas nao conecta de jeito nenhum, ja tentei em varios wifi bons e nada , e meu dinheiro pago como fica? Esse app esta nos roubando affss.😠😠😡",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
114,27/07/2021,"Bom, tem coisas interessantes porém não é compatível com a maioria das TVs 😩 poderia melhorar isso e ser compatível com todas as smart TVs 😀",,,,,,,,,,,,,Eficácia,,Validar,Frustração,,Validar,,,,
115,27/07/2021,"Não consigo assistir mais , só aparece que "" Não foi possível conectar ao Disney "" Eu pago pra assistir e quando quero não consigo 😡 Arrumem isso logo :/",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
116,27/07/2021,😱😱😠😠😠🙊😿😿,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
117,27/07/2021,"Tenho tido bastante problemas para utilizar, mesmo conectada ao Wi-fi, ele acusa que estou offline e também não inicia nenhum programa. Ao entrar em contato com a Ajuda, eles falam que minha solicitação besta em andamento e tem que esperar. Complicado estar pagando sem poder utilizar 😒",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
118,27/07/2021,App lixo😤😤😤👿,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
119,27/07/2021,Vai ter muita gente assistir o resto muito a pessoa não 😫😫😱😱😰😨,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
120,27/07/2021,Toppp amei novo filme na Disney luca lá a Disney e o melhor app de assistir desenhos😘😘😘😘😘🤩,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
121,27/07/2021,E perfeito 🙊❤️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
122,27/07/2021,Gostei não trava bem fruido qualidade de imagem 📷 boa nota 10,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
123,27/07/2021,O app e muito bom mas a Disney tem que diminuir o preço para assistir viúva Negra 😞,,,,,,,,,,,,,Satisfação,,Validar,Frustração,,Validar,,,,
124,27/07/2021,"No geral o app está bom mas precisa melhorar a qualidade do som, se implementar algum tipo de amplificador digital como tem no Kodi já seria bom e precisa melhorar essa instabilidade, passei o dia hoje sem conseguir acessar em nenhuma plataforma, justamente no dia do episódio final de Loki. 😩",,,,,,,,,,,,,Eficiência,,Validar,Frustração,,Validar,,,,
125,27/07/2021,Muito bom mesmo 😃 só que ja anúncio cruella lá e não lançou até agora o app é bom mais demora de mais pra lançar as coisas MDS eu tive que assistir em um link pq demora muito até agora não lançou e faz muito tempo mais é isso o app é bom ☺️,,,,,,,,,,,,,Satisfação,,Validar,Satisfação,,Validar,,,,
